,team_id,team_name,year_id,year_text,season
1586,596533,Delaware St.,526397,2021-22,2022
1587,596533,Delaware St.,509013,2020-21,2021
1588,596533,Delaware St.,494299,2019-20,2020
1589,596533,Delaware St.,471282,2018-19,2019
1590,596533,Delaware St.,197505,2017-18,2018
1591,596533,Delaware St.,65262,2016-17,2017
1592,596533,Delaware St.,85318,2015-16,2016
1593,596533,Delaware St.,17842,2014-15,2015
1594,596533,Delaware St.,80142,2013-14,2014
1595,596533,Delaware St.,78429,2012-13,2013
1596,596533,Delaware St.,13587,2011-12,2012
1597,596533,Delaware St.,96748,2010-11,2011
1598,596533,Delaware St.,27377,2009-10,2010
1599,596533,Delaware St.,319793,2008-09,2009
1600,596533,Delaware St.,235441,2007-08,2008
1601,596533,Delaware St.,234502,2006-07,2007
1602,596533,Delaware St.,196616,2005-06,2006
1603,596533,Delaware St.,348646,2004-05,2005
1604,596533,Delaware St.,279467,2003-04,2004
1605,596533,Delaware St.,318889,2002-03,2003
1606,596533,Delaware St.,164470,2001-02,2002
1607,596533,Delaware St.,389673,2000-01,2001
1608,596533,Delaware St.,163579,1999-00,1900
1609,596533,Delaware St.,347767,1998-99,1999
1610,596708,Duke,614769,2025-26,2026
1611,596708,Duke,596708,2024-25,2025
1612,596708,Duke,574055,2023-24,2024
1613,596708,Duke,548134,2022-23,2023
1614,596708,Duke,526399,2021-22,2022
1615,596708,Duke,509015,2020-21,2021
1616,596708,Duke,494301,2019-20,2020
1617,596708,Duke,471284,2018-19,2019
1618,596708,Duke,197507,2017-18,2018
1619,596708,Duke,65264,2016-17,2017
1620,596708,Duke,85320,2015-16,2016
1621,596708,Duke,17844,2014-15,2015
1622,596708,Duke,80144,2013-14,2014
1623,596708,Duke,78431,2012-13,2013
1624,596708,Duke,13589,2011-12,2012
1625,596708,Duke,96752,2010-11,2011
1626,596708,Duke,27381,2009-10,2010
1627,596708,Duke,319801,2008-09,2009
1628,596708,Duke,235449,2007-08,2008
1629,596708,Duke,234510,2006-07,2007
1630,596708,Duke,196624,2005-06,2006
1631,596708,Duke,348654,2004-05,2005
1632,596708,Duke,279476,2003-04,2004
1633,596708,Duke,318899,2002-03,2003
1634,596708,Duke,164480,2001-02,2002
1635,596708,Duke,389683,2000-01,2001
1636,596708,Duke,163589,1999-00,1900
1637,596708,Duke,347777,1998-99,1999
1638,596536,ETSU,614597,2025-26,2026
1639,596536,ETSU,596536,2024-25,2025
1640,596536,ETSU,574057,2023-24,2024
1641,596536,ETSU,548136,2022-23,2023
1642,596536,ETSU,526401,2021-22,2022
1643,596536,ETSU,509017,2020-21,2021
1644,596536,ETSU,494303,2019-20,2020
1645,596536,ETSU,471286,2018-19,2019
1646,596536,ETSU,197509,2017-18,2018
1647,596536,ETSU,65266,2016-17,2017
1648,596536,ETSU,85322,2015-16,2016
1649,596536,ETSU,17846,2014-15,2015
1650,596536,ETSU,80146,2013-14,2014
1651,596536,ETSU,78433,2012-13,2013
1652,596536,ETSU,13591,2011-12,2012
1653,596536,ETSU,96755,2010-11,2011
1654,596536,ETSU,27384,2009-10,2010
1655,596536,ETSU,319806,2008-09,2009
1656,596536,ETSU,235454,2007-08,2008
1657,596536,ETSU,234515,2006-07,2007
1658,596536,ETSU,196629,2005-06,2006
1659,596536,ETSU,348659,2004-05,2005
1660,596536,ETSU,279481,2003-04,2004
1661,596536,ETSU,318904,2002-03,2003
1662,596536,ETSU,164485,2001-02,2002
1663,596536,ETSU,389688,2000-01,2001
1664,596536,ETSU,163594,1999-00,1900
1665,596536,ETSU,347782,1998-99,1999
1666,596535,East Carolina,614596,2025-26,2026
1667,596535,East Carolina,596535,2024-25,2025
1668,596535,East Carolina,574056,2023-24,2024
1669,596535,East Carolina,548135,2022-23,2023
1670,596535,East Carolina,526400,2021-22,2022
1671,596535,East Carolina,509016,2020-21,2021
1672,596535,East Carolina,494302,2019-20,2020
1673,596535,East Carolina,471285,2018-19,2019
1674,596535,East Carolina,197508,2017-18,2018
1675,596535,East Carolina,65265,2016-17,2017
1676,596535,East Carolina,85321,2015-16,2016
1677,596535,East Carolina,17845,2014-15,2015
1678,596535,East Carolina,80145,2013-14,2014
1679,596535,East Carolina,78432,2012-13,2013
1680,596535,East Carolina,13590,2011-12,2012
1681,596535,East Carolina,96754,2010-11,2011
1682,596535,East Carolina,27383,2009-10,2010
1683,596535,East Carolina,319804,2008-09,2009
1684,596535,East Carolina,235452,2007-08,2008
1685,596535,East Carolina,234513,2006-07,2007
1686,596535,East Carolina,196627,2005-06,2006
1687,596535,East Carolina,348657,2004-05,2005
1688,596535,East Carolina,279479,2003-04,2004
1689,596535,East Carolina,318902,2002-03,2003
1690,596535,East Carolina,164483,2001-02,2002
1691,596535,East Carolina,389686,2000-01,2001
1692,596535,East Carolina,163592,1999-00,1900
1693,596535,East Carolina,347780,1998-99,1999
1694,596537,Eastern Ill.,614598,2025-26,2026
1695,596537,Eastern Ill.,596537,2024-25,2025
1696,596537,Eastern Ill.,574058,2023-24,2024
1697,596537,Eastern Ill.,548137,2022-23,2023
1698,596537,Eastern Ill.,526402,2021-22,2022
1699,596537,Eastern Ill.,509018,2020-21,2021
1700,596537,Eastern Ill.,494304,2019-20,2020
1701,596537,Eastern Ill.,471287,2018-19,2019
1702,596537,Eastern Ill.,197510,2017-18,2018
1703,596537,Eastern Ill.,65267,2016-17,2017
1704,596537,Eastern Ill.,85323,2015-16,2016
1705,596537,Eastern Ill.,17847,2014-15,2015
1706,596537,Eastern Ill.,80147,2013-14,2014
1707,596537,Eastern Ill.,78434,2012-13,2013
1708,596537,Eastern Ill.,13592,2011-12,2012
1709,596537,Eastern Ill.,96756,2010-11,2011
1710,596537,Eastern Ill.,27385,2009-10,2010
1711,596537,Eastern Ill.,319808,2008-09,2009
1712,596537,Eastern Ill.,235456,2007-08,2008
1713,596537,Eastern Ill.,234517,2006-07,2007
1714,596537,Eastern Ill.,196631,2005-06,2006
1715,596537,Eastern Ill.,348661,2004-05,2005
1716,596537,Eastern Ill.,279483,2003-04,2004
1717,596537,Eastern Ill.,318906,2002-03,2003
1718,596537,Eastern Ill.,164487,2001-02,2002
1719,596537,Eastern Ill.,389690,2000-01,2001
1720,596537,Eastern Ill.,163596,1999-00,1900
1721,596537,Eastern Ill.,347784,1998-99,1999
1722,596538,Eastern Ky.,614599,2025-26,2026
1723,596538,Eastern Ky.,596538,2024-25,2025
1724,596538,Eastern Ky.,574059,2023-24,2024
1725,596538,Eastern Ky.,548138,2022-23,2023
1726,596538,Eastern Ky.,526403,2021-22,2022
1727,596538,Eastern Ky.,509019,2020-21,2021
1728,596538,Eastern Ky.,494305,2019-20,2020
1729,596538,Eastern Ky.,471288,2018-19,2019
1730,596538,Eastern Ky.,197511,2017-18,2018
1731,596538,Eastern Ky.,65268,2016-17,2017
1732,596538,Eastern Ky.,85324,2015-16,2016
1733,596538,Eastern Ky.,17848,2014-15,2015
1734,596538,Eastern Ky.,80148,2013-14,2014
1735,596538,Eastern Ky.,78435,2012-13,2013
1736,596538,Eastern Ky.,13593,2011-12,2012
1737,596538,Eastern Ky.,96757,2010-11,2011
1738,596538,Eastern Ky.,27386,2009-10,2010
1739,596538,Eastern Ky.,319809,2008-09,2009
1740,596538,Eastern Ky.,235457,2007-08,2008
1741,596538,Eastern Ky.,234518,2006-07,2007
1742,596538,Eastern Ky.,196632,2005-06,2006
1743,596538,Eastern Ky.,348662,2004-05,2005
1744,596538,Eastern Ky.,279484,2003-04,2004
1745,596538,Eastern Ky.,318907,2002-03,2003
1746,596538,Eastern Ky.,164488,2001-02,2002
1747,596538,Eastern Ky.,389691,2000-01,2001
1748,596538,Eastern Ky.,163597,1999-00,1900
1749,596538,Eastern Ky.,347785,1998-99,1999
1750,596539,Eastern Mich.,614600,2025-26,2026
1751,596539,Eastern Mich.,596539,2024-25,2025
1752,596539,Eastern Mich.,574060,2023-24,2024
1753,596539,Eastern Mich.,548139,2022-23,2023
1754,596539,Eastern Mich.,526404,2021-22,2022
1755,596539,Eastern Mich.,509020,2020-21,2021
1756,596539,Eastern Mich.,494306,2019-20,2020
1757,596539,Eastern Mich.,471289,2018-19,2019
1758,596539,Eastern Mich.,197512,2017-18,2018
1759,596539,Eastern Mich.,65269,2016-17,2017
1760,596539,Eastern Mich.,85325,2015-16,2016
1761,596539,Eastern Mich.,17849,2014-15,2015
1762,596539,Eastern Mich.,80149,2013-14,2014
1763,596539,Eastern Mich.,78436,2012-13,2013
1764,596539,Eastern Mich.,13594,2011-12,2012
1765,596539,Eastern Mich.,96758,2010-11,2011
1766,596539,Eastern Mich.,27387,2009-10,2010
1767,596539,Eastern Mich.,319811,2008-09,2009
1768,596539,Eastern Mich.,235459,2007-08,2008
1769,596539,Eastern Mich.,234520,2006-07,2007
1770,596539,Eastern Mich.,196634,2005-06,2006
1771,596539,Eastern Mich.,348664,2004-05,2005
1772,596539,Eastern Mich.,279486,2003-04,2004
1773,596539,Eastern Mich.,318909,2002-03,2003
1774,596539,Eastern Mich.,164490,2001-02,2002
1775,596539,Eastern Mich.,389693,2000-01,2001
1776,596539,Eastern Mich.,163599,1999-00,1900
1777,596539,Eastern Mich.,347787,1998-99,1999
1778,596460,Elon,614828,2025-26,2026
1779,596460,Elon,596460,2024-25,2025
1780,596460,Elon,573976,2023-24,2024
1781,596460,Elon,548055,2022-23,2023
1782,596460,Elon,526320,2021-22,2022
1783,596460,Elon,508935,2020-21,2021
1784,596460,Elon,494221,2019-20,2020
1785,596460,Elon,471503,2018-19,2019
1786,596460,Elon,197727,2017-18,2018
1787,596460,Elon,65484,2016-17,2017
1788,596460,Elon,85541,2015-16,2016
1789,596460,Elon,18065,2014-15,2015
1790,596460,Elon,80366,2013-14,2014
1791,596460,Elon,78652,2012-13,2013
1792,596460,Elon,13809,2011-12,2012
1793,596460,Elon,96978,2010-11,2011
1794,596460,Elon,27608,2009-10,2010
1795,596460,Elon,320338,2008-09,2009
1796,596460,Elon,235988,2007-08,2008
1797,596460,Elon,235050,2006-07,2007
1798,596460,Elon,197162,2005-06,2006
1799,596460,Elon,349189,2004-05,2005
1800,596460,Elon,280011,2003-04,2004
1801,596460,Elon,319432,2002-03,2003
1802,596460,Elon,165016,2001-02,2002
1803,596460,Elon,390220,2000-01,2001
1804,596460,Elon,164124,1999-00,1900
1805,596460,Elon,348313,1998-99,1999
1806,596709,Evansville,614770,2025-26,2026
1807,596709,Evansville,596709,2024-25,2025
1808,596709,Evansville,574061,2023-24,2024
1809,596709,Evansville,548140,2022-23,2023
1810,596709,Evansville,526405,2021-22,2022
1811,596709,Evansville,509021,2020-21,2021
1812,596709,Evansville,494307,2019-20,2020
1813,596709,Evansville,471290,2018-19,2019
1814,596709,Evansville,197513,2017-18,2018
1815,596709,Evansville,65270,2016-17,2017
1816,596709,Evansville,85326,2015-16,2016
1817,596709,Evansville,17850,2014-15,2015
1818,596709,Evansville,80150,2013-14,2014
1819,596709,Evansville,78437,2012-13,2013
1820,596709,Evansville,13595,2011-12,2012
1821,596709,Evansville,96759,2010-11,2011
1822,596709,Evansville,27388,2009-10,2010
1823,596709,Evansville,319822,2008-09,2009
1824,596709,Evansville,235470,2007-08,2008
1825,596709,Evansville,234531,2006-07,2007
1826,596709,Evansville,196644,2005-06,2006
1827,596709,Evansville,348673,2004-05,2005
1828,596709,Evansville,279497,2003-04,2004
1829,596709,Evansville,318920,2002-03,2003
1830,596709,Evansville,164501,2001-02,2002
1831,596709,Evansville,389704,2000-01,2001
1832,596709,Evansville,163610,1999-00,1900
1833,596709,Evansville,347798,1998-99,1999
1834,596541,FDU,614602,2025-26,2026
1835,596541,FDU,596541,2024-25,2025
1836,596541,FDU,574063,2023-24,2024
1837,596541,FDU,548142,2022-23,2023
1838,596541,FDU,526407,2021-22,2022
1839,596541,FDU,509023,2020-21,2021
1840,596541,FDU,494309,2019-20,2020
1841,596541,FDU,471292,2018-19,2019
1842,596541,FDU,197515,2017-18,2018
1843,596541,FDU,65272,2016-17,2017
1844,596541,FDU,85328,2015-16,2016
1845,596541,FDU,17852,2014-15,2015
1846,596541,FDU,80152,2013-14,2014
1847,596541,FDU,78439,2012-13,2013
1848,596541,FDU,13597,2011-12,2012
1849,596541,FDU,96761,2010-11,2011
1850,596541,FDU,27390,2009-10,2010
1851,596541,FDU,319825,2008-09,2009
1852,596541,FDU,235473,2007-08,2008
1853,596541,FDU,234534,2006-07,2007
1854,596541,FDU,196647,2005-06,2006
1855,596541,FDU,348676,2004-05,2005
1856,596541,FDU,279500,2003-04,2004
1857,596541,FDU,318923,2002-03,2003
1858,596541,FDU,164504,2001-02,2002
1859,596541,FDU,389707,2000-01,2001
1860,596541,FDU,163613,1999-00,1900
1861,596541,FDU,347801,1998-99,1999
1862,596473,FGCU,614841,2025-26,2026
1863,596473,FGCU,596473,2024-25,2025
1864,596473,FGCU,573991,2023-24,2024
1865,596473,FGCU,548070,2022-23,2023
1866,596473,FGCU,526335,2021-22,2022
1867,596473,FGCU,508950,2020-21,2021
1868,596473,FGCU,494236,2019-20,2020
1869,596473,FGCU,471518,2018-19,2019
1870,596473,FGCU,197742,2017-18,2018
1871,596473,FGCU,65499,2016-17,2017
1872,596473,FGCU,85556,2015-16,2016
1873,596473,FGCU,18080,2014-15,2015
1874,596473,FGCU,80381,2013-14,2014
1875,596473,FGCU,78665,2012-13,2013
1876,596473,FGCU,13822,2011-12,2012
1877,596473,FGCU,96991,2010-11,2011
1878,596473,FGCU,27621,2009-10,2010
1879,596473,FGCU,320513,2008-09,2009
1880,596473,FGCU,236162,2007-08,2008
1881,596473,FGCU,235223,2006-07,2007
1882,596473,FGCU,197333,2005-06,2006
1883,596473,FGCU,349357,2004-05,2005
1884,596473,FGCU,280178,2003-04,2004
1885,596473,FGCU,319597,2002-03,2003
1886,596544,FIU,614605,2025-26,2026
1887,596544,FIU,596544,2024-25,2025
1888,596544,FIU,574066,2023-24,2024
1889,596544,FIU,548145,2022-23,2023
1890,596544,FIU,526410,2021-22,2022
1891,596544,FIU,509026,2020-21,2021
1892,596544,FIU,494312,2019-20,2020
1893,596544,FIU,471295,2018-19,2019
1894,596544,FIU,197518,2017-18,2018
1895,596544,FIU,65275,2016-17,2017
1896,596544,FIU,85331,2015-16,2016
1897,596544,FIU,17855,2014-15,2015
1898,596544,FIU,80155,2013-14,2014
1899,596544,FIU,78442,2012-13,2013
1900,596544,FIU,13600,2011-12,2012
1901,596544,FIU,96764,2010-11,2011
1902,596544,FIU,27393,2009-10,2010
1903,596544,FIU,319831,2008-09,2009
1904,596544,FIU,235480,2007-08,2008
1905,596544,FIU,234541,2006-07,2007
1906,596544,FIU,196654,2005-06,2006
1907,596544,FIU,348683,2004-05,2005
1908,596544,FIU,279506,2003-04,2004
1909,596544,FIU,318929,2002-03,2003
1910,596544,FIU,164510,2001-02,2002
1911,596544,FIU,389713,2000-01,2001
1912,596544,FIU,163619,1999-00,1900
1913,596544,FIU,347807,1998-99,1999
1914,596540,Fairfield,614601,2025-26,2026
1915,596540,Fairfield,596540,2024-25,2025
1916,596540,Fairfield,574062,2023-24,2024
1917,596540,Fairfield,548141,2022-23,2023
1918,596540,Fairfield,526406,2021-22,2022
1919,596540,Fairfield,509022,2020-21,2021
1920,596540,Fairfield,494308,2019-20,2020
1921,596540,Fairfield,471291,2018-19,2019
1922,596540,Fairfield,197514,2017-18,2018
1923,596540,Fairfield,65271,2016-17,2017
1924,596540,Fairfield,85327,2015-16,2016
1925,596540,Fairfield,17851,2014-15,2015
1926,596540,Fairfield,80151,2013-14,2014
1927,596540,Fairfield,78438,2012-13,2013
1928,596540,Fairfield,13596,2011-12,2012
1929,596540,Fairfield,96760,2010-11,2011
1930,596540,Fairfield,27389,2009-10,2010
1931,596540,Fairfield,319823,2008-09,2009
1932,596540,Fairfield,235471,2007-08,2008
1933,596540,Fairfield,234532,2006-07,2007
1934,596540,Fairfield,196645,2005-06,2006
1935,596540,Fairfield,348674,2004-05,2005
1936,596540,Fairfield,279498,2003-04,2004
1937,596540,Fairfield,318921,2002-03,2003
1938,596540,Fairfield,164502,2001-02,2002
1939,596540,Fairfield,389705,2000-01,2001
1940,596540,Fairfield,163611,1999-00,1900
1941,596540,Fairfield,347799,1998-99,1999
1942,596543,Fla. Atlantic,614604,2025-26,2026
1943,596543,Fla. Atlantic,596543,2024-25,2025
1944,596543,Fla. Atlantic,574065,2023-24,2024
1945,596543,Fla. Atlantic,548144,2022-23,2023
1946,596543,Fla. Atlantic,526409,2021-22,2022
1947,596543,Fla. Atlantic,509025,2020-21,2021
1948,596543,Fla. Atlantic,494311,2019-20,2020
1949,596543,Fla. Atlantic,471294,2018-19,2019
1950,596543,Fla. Atlantic,197517,2017-18,2018
1951,596543,Fla. Atlantic,65274,2016-17,2017
1952,596543,Fla. Atlantic,85330,2015-16,2016
1953,596543,Fla. Atlantic,17854,2014-15,2015
1954,596543,Fla. Atlantic,80154,2013-14,2014
1955,596543,Fla. Atlantic,78441,2012-13,2013
1956,596543,Fla. Atlantic,13599,2011-12,2012
1957,596543,Fla. Atlantic,96763,2010-11,2011
1958,596543,Fla. Atlantic,27392,2009-10,2010
1959,596543,Fla. Atlantic,319829,2008-09,2009
1960,596543,Fla. Atlantic,235478,2007-08,2008
1961,596543,Fla. Atlantic,234539,2006-07,2007
1962,596543,Fla. Atlantic,196652,2005-06,2006
1963,596543,Fla. Atlantic,348681,2004-05,2005
1964,596543,Fla. Atlantic,279504,2003-04,2004
1965,596543,Fla. Atlantic,318927,2002-03,2003
1966,596543,Fla. Atlantic,164508,2001-02,2002
1967,596543,Fla. Atlantic,389711,2000-01,2001
1968,596543,Fla. Atlantic,163617,1999-00,1900
1969,596543,Fla. Atlantic,347805,1998-99,1999
1970,596546,Florida,614607,2025-26,2026
1971,596546,Florida,596546,2024-25,2025
1972,596546,Florida,574068,2023-24,2024
1973,596546,Florida,548147,2022-23,2023
1974,596546,Florida,526412,2021-22,2022
1975,596546,Florida,509028,2020-21,2021
1976,596546,Florida,494314,2019-20,2020
1977,596546,Florida,471297,2018-19,2019
1978,596546,Florida,197520,2017-18,2018
1979,596546,Florida,65277,2016-17,2017
1980,596546,Florida,85333,2015-16,2016
1981,596546,Florida,17857,2014-15,2015
1982,596546,Florida,80157,2013-14,2014
1983,596546,Florida,78444,2012-13,2013
1984,596546,Florida,13602,2011-12,2012
1985,596546,Florida,96766,2010-11,2011
1986,596546,Florida,27395,2009-10,2010
1987,596546,Florida,319834,2008-09,2009
1988,596546,Florida,235483,2007-08,2008
1989,596546,Florida,234544,2006-07,2007
1990,596546,Florida,196657,2005-06,2006
1991,596546,Florida,348686,2004-05,2005
1992,596546,Florida,279509,2003-04,2004
1993,596546,Florida,318932,2002-03,2003
1994,596546,Florida,164513,2001-02,2002
1995,596546,Florida,389716,2000-01,2001
1996,596546,Florida,163622,1999-00,1900
1997,596546,Florida,347810,1998-99,1999
1998,596542,Florida A&M,614603,2025-26,2026
1999,596542,Florida A&M,596542,2024-25,2025
2000,596542,Florida A&M,574064,2023-24,2024
2001,596542,Florida A&M,548143,2022-23,2023
2002,596542,Florida A&M,526408,2021-22,2022
2003,596542,Florida A&M,509024,2020-21,2021
2004,596542,Florida A&M,494310,2019-20,2020
2005,596542,Florida A&M,471293,2018-19,2019
2006,596542,Florida A&M,197516,2017-18,2018
2007,596542,Florida A&M,65273,2016-17,2017
2008,596542,Florida A&M,85329,2015-16,2016
2009,596542,Florida A&M,17853,2014-15,2015
2010,596542,Florida A&M,80153,2013-14,2014
2011,596542,Florida A&M,78440,2012-13,2013
2012,596542,Florida A&M,13598,2011-12,2012
2013,596542,Florida A&M,96762,2010-11,2011
2014,596542,Florida A&M,27391,2009-10,2010
2015,596542,Florida A&M,319828,2008-09,2009
2016,596542,Florida A&M,235477,2007-08,2008
2017,596542,Florida A&M,234538,2006-07,2007
2018,596542,Florida A&M,196651,2005-06,2006
2019,596542,Florida A&M,348680,2004-05,2005
2020,596542,Florida A&M,279503,2003-04,2004
2021,596542,Florida A&M,318926,2002-03,2003
2022,596542,Florida A&M,164507,2001-02,2002
2023,596542,Florida A&M,389710,2000-01,2001
2024,596542,Florida A&M,163616,1999-00,1900
2025,596542,Florida A&M,347804,1998-99,1999
2026,596545,Florida St.,614606,2025-26,2026
2027,596545,Florida St.,596545,2024-25,2025
2028,596545,Florida St.,574067,2023-24,2024
2029,596545,Florida St.,548146,2022-23,2023
2030,596545,Florida St.,526411,2021-22,2022
2031,596545,Florida St.,509027,2020-21,2021
2032,596545,Florida St.,494313,2019-20,2020
2033,596545,Florida St.,471296,2018-19,2019
2034,596545,Florida St.,197519,2017-18,2018
2035,596545,Florida St.,65276,2016-17,2017
2036,596545,Florida St.,85332,2015-16,2016
2037,596545,Florida St.,17856,2014-15,2015
2038,596545,Florida St.,80156,2013-14,2014
2039,596545,Florida St.,78443,2012-13,2013
2040,596545,Florida St.,13601,2011-12,2012
2041,596545,Florida St.,96765,2010-11,2011
2042,596545,Florida St.,27394,2009-10,2010
2043,596545,Florida St.,319833,2008-09,2009
2044,596545,Florida St.,235482,2007-08,2008
2045,596545,Florida St.,234543,2006-07,2007
2046,596545,Florida St.,196656,2005-06,2006
2047,596545,Florida St.,348685,2004-05,2005
2048,596545,Florida St.,279508,2003-04,2004
2049,596545,Florida St.,318931,2002-03,2003
2050,596545,Florida St.,164512,2001-02,2002
2051,596545,Florida St.,389715,2000-01,2001
2052,596545,Florida St.,163621,1999-00,1900
2053,596545,Florida St.,347809,1998-99,1999
2054,596547,Fordham,614608,2025-26,2026
2055,596547,Fordham,596547,2024-25,2025
2056,596547,Fordham,574069,2023-24,2024
2057,596547,Fordham,548148,2022-23,2023
2058,596547,Fordham,526413,2021-22,2022
2059,596547,Fordham,509029,2020-21,2021
2060,596547,Fordham,494315,2019-20,2020
2061,596547,Fordham,471298,2018-19,2019
2062,596547,Fordham,197521,2017-18,2018
2063,596547,Fordham,65278,2016-17,2017
2064,596547,Fordham,85334,2015-16,2016
2065,596547,Fordham,17858,2014-15,2015
2066,596547,Fordham,80158,2013-14,2014
2067,596547,Fordham,78445,2012-13,2013
2068,596547,Fordham,13603,2011-12,2012
2069,596547,Fordham,96767,2010-11,2011
2070,596547,Fordham,27396,2009-10,2010
2071,596547,Fordham,319835,2008-09,2009
2072,596547,Fordham,235484,2007-08,2008
2073,596547,Fordham,234545,2006-07,2007
2074,596547,Fordham,196658,2005-06,2006
2075,596547,Fordham,348687,2004-05,2005
2076,596547,Fordham,279510,2003-04,2004
2077,596547,Fordham,318933,2002-03,2003
2078,596547,Fordham,164514,2001-02,2002
2079,596547,Fordham,389717,2000-01,2001
2080,596547,Fordham,163623,1999-00,1900
2081,596547,Fordham,347811,1998-99,1999
2082,596707,Fresno St.,614768,2025-26,2026
2083,596707,Fresno St.,596707,2024-25,2025
2084,596707,Fresno St.,574025,2023-24,2024
2085,596707,Fresno St.,548104,2022-23,2023
2086,596707,Fresno St.,526369,2021-22,2022
2087,596707,Fresno St.,508984,2020-21,2021
2088,596707,Fresno St.,494270,2019-20,2020
2089,596707,Fresno St.,471253,2018-19,2019
2090,596707,Fresno St.,197476,2017-18,2018
2091,596707,Fresno St.,65233,2016-17,2017
2092,596707,Fresno St.,85289,2015-16,2016
2093,596707,Fresno St.,17813,2014-15,2015
2094,596707,Fresno St.,80113,2013-14,2014
2095,596707,Fresno St.,78400,2012-13,2013
2096,596707,Fresno St.,13558,2011-12,2012
2097,596707,Fresno St.,96717,2010-11,2011
2098,596707,Fresno St.,27346,2009-10,2010
2099,596707,Fresno St.,319724,2008-09,2009
2100,596707,Fresno St.,235372,2007-08,2008
2101,596707,Fresno St.,234433,2006-07,2007
2102,596707,Fresno St.,196547,2005-06,2006
2103,596707,Fresno St.,348577,2004-05,2005
2104,596707,Fresno St.,279398,2003-04,2004
2105,596707,Fresno St.,318821,2002-03,2003
2106,596707,Fresno St.,164401,2001-02,2002
2107,596707,Fresno St.,389604,2000-01,2001
2108,596707,Fresno St.,163510,1999-00,1900
2109,596707,Fresno St.,347698,1998-99,1999
2110,596551,Ga. Southern,614612,2025-26,2026
2111,596551,Ga. Southern,596551,2024-25,2025
2112,596551,Ga. Southern,574073,2023-24,2024
2113,596551,Ga. Southern,548152,2022-23,2023
2114,596551,Ga. Southern,526417,2021-22,2022
2115,596551,Ga. Southern,509034,2020-21,2021
2116,596551,Ga. Southern,494320,2019-20,2020
2117,596551,Ga. Southern,471303,2018-19,2019
2118,596551,Ga. Southern,197526,2017-18,2018
2119,596551,Ga. Southern,65283,2016-17,2017
2120,596551,Ga. Southern,85339,2015-16,2016
2121,596551,Ga. Southern,17863,2014-15,2015
2122,596551,Ga. Southern,80163,2013-14,2014
2123,596551,Ga. Southern,78450,2012-13,2013
2124,596551,Ga. Southern,13608,2011-12,2012
2125,596551,Ga. Southern,96772,2010-11,2011
2126,596551,Ga. Southern,27401,2009-10,2010
2127,596551,Ga. Southern,319847,2008-09,2009
2128,596551,Ga. Southern,235496,2007-08,2008
2129,596551,Ga. Southern,234557,2006-07,2007
2130,596551,Ga. Southern,196670,2005-06,2006
2131,596551,Ga. Southern,348699,2004-05,2005
2132,596551,Ga. Southern,279522,2003-04,2004
2133,596551,Ga. Southern,318945,2002-03,2003
2134,596551,Ga. Southern,164526,2001-02,2002
2135,596551,Ga. Southern,389729,2000-01,2001
2136,596551,Ga. Southern,163635,1999-00,1900
2137,596551,Ga. Southern,347823,1998-99,1999
2138,596461,Gardner-Webb,614829,2025-26,2026
2139,596461,Gardner-Webb,596461,2024-25,2025
2140,596461,Gardner-Webb,573977,2023-24,2024
2141,596461,Gardner-Webb,548056,2022-23,2023
2142,596461,Gardner-Webb,526321,2021-22,2022
2143,596461,Gardner-Webb,508936,2020-21,2021
2144,596461,Gardner-Webb,494222,2019-20,2020
2145,596461,Gardner-Webb,471504,2018-19,2019
2146,596461,Gardner-Webb,197728,2017-18,2018
2147,596461,Gardner-Webb,65485,2016-17,2017
2148,596461,Gardner-Webb,85542,2015-16,2016
2149,596461,Gardner-Webb,18066,2014-15,2015
2150,596461,Gardner-Webb,80367,2013-14,2014
2151,596461,Gardner-Webb,78653,2012-13,2013
2152,596461,Gardner-Webb,13810,2011-12,2012
2153,596461,Gardner-Webb,96979,2010-11,2011
2154,596461,Gardner-Webb,27609,2009-10,2010
2155,596461,Gardner-Webb,320344,2008-09,2009
2156,596461,Gardner-Webb,235994,2007-08,2008
2157,596461,Gardner-Webb,235056,2006-07,2007
2158,596461,Gardner-Webb,197168,2005-06,2006
2159,596461,Gardner-Webb,349195,2004-05,2005
2160,596461,Gardner-Webb,280017,2003-04,2004
2161,596461,Gardner-Webb,319438,2002-03,2003
2162,596461,Gardner-Webb,165022,2001-02,2002
2163,596461,Gardner-Webb,390226,2000-01,2001
2164,596461,Gardner-Webb,164130,1999-00,1900
2165,596461,Gardner-Webb,348319,1998-99,1999
2166,596548,George Mason,614609,2025-26,2026
2167,596548,George Mason,596548,2024-25,2025
2168,596548,George Mason,574070,2023-24,2024
2169,596548,George Mason,548149,2022-23,2023
2170,596548,George Mason,526414,2021-22,2022
2171,596548,George Mason,509031,2020-21,2021
2172,596548,George Mason,494317,2019-20,2020
2173,596548,George Mason,471300,2018-19,2019
2174,596548,George Mason,197523,2017-18,2018
2175,596548,George Mason,65280,2016-17,2017
2176,596548,George Mason,85336,2015-16,2016
2177,596548,George Mason,17860,2014-15,2015
2178,596548,George Mason,80160,2013-14,2014
2179,596548,George Mason,78447,2012-13,2013
2180,596548,George Mason,13605,2011-12,2012
2181,596548,George Mason,96769,2010-11,2011
2182,596548,George Mason,27398,2009-10,2010
2183,596548,George Mason,319844,2008-09,2009
2184,596548,George Mason,235493,2007-08,2008
2185,596548,George Mason,234554,2006-07,2007
